ID,Plataforma,fecha,Usuario_ID_Anonimizado,texto_original,texto_modelo,texto_agresivo,clase,label,subclase,Grupos_Afectados,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,n_chars,n_palabras,n_emojis,n_menciones,n_hashtags,n_jerga
2876,X,2026-06-02,USER_2876,"No,están defendiendo a las otras familias que no han hecho nada! No se puede ir quemando a todo el mundo,aunque estemos hasta los wevos de estos inmigrantes de mierda que solo vienen a jodernos.","No,están defendiendo a las otras familias que no han hecho nada! No se puede ir quemando a todo el mundo,aunque estemos hasta los wevos de estos inmigrantes de mierda que solo vienen a jodernos.",no estan defendiendo a las otras familias que no han hecho nada no se puede ir quemando a todo el mundo aunque estemos hasta los wevos de estos inmigrantes de mierda que solo vienen a jodernos,Discurso de Odio,2,Xenofobia,Personas inmigrantes,NO,NO,NO,194,34,0,0,0,2
470,X,2026-07-14,USER_470,@paololuers estamos artos de los mareros si son 2000 mareros muertos mensuales mejor. Deja de defender esta lacra que arruina la sociedad,@usuario estamos artos de los mareros si son 2000 mareros muertos mensuales mejor. Deja de defender esta lacra que arruina la sociedad,usuario estamos artos de los mareros si son mareros muertos mensuales mejor deja de defender esta lacra que arruina la sociedad,Amenazas/Violencia,3,Deseo de Daño,Pandilleros/Mareros,NO,NO,NO,137,22,0,1,0,2
3018,X,2026-07-15,USER_3018,Hay negros de mierda con plata,Hay negros de mierda con plata,hay negros de mierda con plata,Discurso de Odio,2,Racismo,Personas negras o racializadas,NO,NO,NO,30,6,0,0,0,3
521,Facebook,2026-07-14,USER_521,Infantino quiere ver a la Selecta en el Mundial,Infantino quiere ver a la Selecta en el Mundial,infantino quiere ver a la selecta en el mundial,No Tóxico,0,,,NO,NO,NO,47,9,0,0,0,0
318,X,2026-07-14,USER_318,"Por la memoria de todos los que han sufrido la muerte de un ser querido a manos de estas lacras, que sufran en la cárcel el resto de vida que les queda, somos más los que estamos del lado correcto, acá repudiamos a los mareros y a los que los defienden.","Por la memoria de todos los que han sufrido la muerte de un ser querido a manos de estas lacras, que sufran en la cárcel el resto de vida que les queda, somos más los que estamos del lado correcto, acá repudiamos a los mareros y a los que los defienden.",por la memoria de todos los que han sufrido la muerte de un ser querido a manos de estas lacras que sufran en la carcel el resto de vida que les queda somos mas los que estamos del lado correcto aca repudiamos a los mareros y a los que los defienden,Amenazas/Violencia,3,Deseo de Daño,Pandilleros/Mareros,NO,NO,NO,253,51,0,0,0,1
1092,Facebook,2026-06-22,USER_1092,Par de jugadas,Par de jugadas,par de jugadas,No Tóxico,0,,Persona Individual,NO,NO,NO,14,3,0,0,0,0
2633,X,2026-05-29,USER_2633,No se la dejaron ni con caca por lo menos estos inmigrantes de mierda,No se la dejaron ni con caca por lo menos estos inmigrantes de mierda,no se la dejaron ni con caca por lo menos estos inmigrantes de mierda,Discurso de Odio,2,Xenofobia,Personas inmigrantes,NO,NO,NO,69,14,0,0,0,4
1416,Facebook,2026-06-14,USER_1416,"No son rumores son chambres de hijosdeputa ,que no tienen nimierda que hacer,o de algun delincuente ,que ya no puede robar libre....busquen trabajo hijosdeputa","No son rumores son chambres de hijosdeputa ,que no tienen nimierda que hacer,o de algun delincuente ,que ya no puede robar libre....busquen trabajo hijosdeputa",no son rumores son chambres de hijosdeputa que no tienen nimierda que hacer o de algun delincuente que ya no puede robar libre busquen trabajo hijosdeputa,Lenguaje Ofensivo,1,Insulto Directo,Opositores Políticos,NO,NO,SÍ,159,24,0,0,0,0
1491,Facebook,2026-07-26,USER_1491,Jajaja sueñen pendejos,Jajaja sueñen pendejos,jajaja suenen pendejos,Lenguaje Ofensivo,1,Insulto Directo,,SÍ,NO,SÍ,22,3,0,0,0,1
2563,Facebook,2026-07-21,USER_2563,Loco chucho mono,Loco chucho mono,loco chucho mono,Discurso de Odio,2,Racismo,Personas morenas,NO,NO,NO,16,3,0,0,0,0
3080,X,2026-07-12,USER_3080,VIVIA PALESTINA LIBRE. A LOS QUE NADIE QUIERE ACA NI EN TODO EL MUNDO EN TODO MOMENTO ES A LOS INFAMES SATANICOS JUDIOS DE MIERDA,VIVIA PALESTINA LIBRE. A LOS QUE NADIE QUIERE ACA NI EN TODO EL MUNDO EN TODO MOMENTO ES A LOS INFAMES SATANICOS JUDIOS DE MIERDA,vivia palestina libre a los que nadie quiere aca ni en todo el mundo en todo momento es a los infames satanicos judios de mierda,Discurso de Odio,2,Antisemitismo,Personas judias,NO,NO,NO,129,25,0,0,0,1
1066,Facebook,2026-06-14,USER_1066,Busquen trabajo grulla de araganes,Busquen trabajo grulla de araganes,busquen trabajo grulla de araganes,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,NO,34,5,0,0,0,0
1371,Facebook,2026-06-25,USER_1371,Seguidores de sus pendejos diria yo dándole a ese culero,Seguidores de sus pendejos diria yo dándole a ese culero,seguidores de sus pendejos diria yo dandole a ese culero,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,NO,56,10,0,0,0,2
178,X,2026-07-13,USER_178,¡Seguimos con la renovación y transformación de infraestructura escolar! #MiNuevaEscuela #EducacionSV,¡Seguimos con la renovación y transformación de infraestructura escolar! #MiNuevaEscuela #EducacionSV,seguimos con la renovacion y transformacion de infraestructura escolar minuevaescuela educacionsv,No Tóxico,0,,,NO,NO,SÍ,101,11,0,0,2,1
1693,X,2026-06-02,USER_1693,Gran cerote saliste bajo fianza pero el proceso de deportación sigue mamahuevos. Al final vas a venir a El Salvador donde tenes procesos abiertos por estafa. Gran hijueputa,Gran cerote saliste bajo fianza pero el proceso de deportación sigue mamahuevos. Al final vas a venir a El Salvador donde tenes procesos abiertos por estafa. Gran hijueputa,gran cerote saliste bajo fianza pero el proceso de deportacion sigue mamahuevos al final vas a venir a el salvador donde tenes procesos abiertos por estafa gran hijueputa,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,SÍ,172,28,0,0,0,2
795,Facebook,2026-07-18,USER_795,Gracias a Dios ahora a podrirse con el resto,Gracias a Dios ahora a podrirse con el resto,gracias a dios ahora a podrirse con el resto,Amenazas/Violencia,3,Celebración de Violencia,Individuo/Grupo (detenido en publicación de la PNC),NO,NO,NO,44,9,0,0,0,1
1445,Facebook,2026-06-14,USER_1445,Vola a la verga hijo de puta,Vola a la verga hijo de puta,vola a la verga hijo de puta,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,28,7,0,0,0,2
2900,X,2026-06-05,USER_2900,"Inmigrantes, de mierda porque no se van a comer basura a su país de. Negros","Inmigrantes, de mierda porque no se van a comer basura a su país de. Negros",inmigrantes de mierda porque no se van a comer basura a su pais de negros,Discurso de Odio,2,Racismo,Personas negras o racializadas,NO,NO,NO,75,15,0,0,0,5
2745,X,2026-07-01,USER_2745,Después andan llorando judíos de mierda,Después andan llorando judíos de mierda,despues andan llorando judios de mierda,Discurso de Odio,2,Antisemitismo,Personas judi­as,NO,NO,NO,39,6,0,0,0,1
2282,Facebook,2026-07-23,USER_2282,"E we agarra el pedo, orita se te van a juntar todos los meseros te van a tirar otra página","E we agarra el pedo, orita se te van a juntar todos los meseros te van a tirar otra página",e we agarra el pedo orita se te van a juntar todos los meseros te van a tirar otra pagina,No Tóxico,0,,Argentinos,NO,NO,NO,90,20,0,0,0,1
729,Facebook,2026-07-14,USER_729,"El mundial es nuestro España, va a ir contra Argentina","El mundial es nuestro España, va a ir contra Argentina",el mundial es nuestro espana va a ir contra argentina,No Tóxico,0,,,NO,NO,NO,54,10,0,0,0,0
548,Facebook,2026-07-14,USER_548,"Yo soy fiel visitante del salvador, para vacaciones, para irme fines de semana, con toda la familia. Nos encanta el salvador! Pero en la aduana de San Cristóbal, tienen un elemento super pedante y abusivo.","Yo soy fiel visitante del salvador, para vacaciones, para irme fines de semana, con toda la familia. Nos encanta el salvador! Pero en la aduana de San Cristóbal, tienen un elemento super pedante y abusivo.",yo soy fiel visitante del salvador para vacaciones para irme fines de semana con toda la familia nos encanta el salvador pero en la aduana de san cristobal tienen un elemento super pedante y abusivo,No Tóxico,0,,,NO,NO,NO,205,35,0,0,0,1
2857,X,2026-06-04,USER_2857,EN TODA ESPAÑA YA FUERA AYUDITAS A LOS Y LAS INMIGRANTES DE MIERDA MUERTOS Y MUERTAS DE HAMBRE QUE SE VAYAN A SUS PAISES TERCER MUNDISTAS,EN TODA ESPAÑA YA FUERA AYUDITAS A LOS Y LAS INMIGRANTES DE MIERDA MUERTOS Y MUERTAS DE HAMBRE QUE SE VAYAN A SUS PAISES TERCER MUNDISTAS,en toda espana ya fuera ayuditas a los y las inmigrantes de mierda muertos y muertas de hambre que se vayan a sus paises tercer mundistas,Discurso de Odio,2,Xenofobia,Personas inmigrantes,NO,NO,NO,137,26,0,0,0,3
1730,X,2026-06-04,USER_1730,Oye nomas este muerto de ambre hablando estupideces quien sos vos perro muerto de habre para hablar mierdas venid a El Salvador aver si tenes huevos pendejo,Oye nomas este muerto de ambre hablando estupideces quien sos vos perro muerto de habre para hablar mierdas venid a El Salvador aver si tenes huevos pendejo,oye nomas este muerto de ambre hablando estupideces quien sos vos perro muerto de habre para hablar mierdas venid a el salvador aver si tenes huevos pendejo,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,156,27,0,0,0,3
1632,X,2026-05-30,USER_1632,Puta cabron hoy que agarras regularidad en un equipo y estas fijo te cagas… siempre lo mismo con vos. Si no es por una mejor oportunidad en el extranjero no voy a entender tu decision… mas con esta gran ventana que es copa CA no se te entiende a la verga entonces culero 🖕🏾,Puta cabron hoy que agarras regularidad en un equipo y estas fijo te cagas… siempre lo mismo con vos. Si no es por una mejor oportunidad en el extranjero no voy a entender tu decision… mas con esta gran ventana que es copa CA no se te entiende a la verga entonces culero :dedo_corazón_hacia_arriba:,puta cabron hoy que agarras regularidad en un equipo y estas fijo te cagas siempre lo mismo con vos si no es por una mejor oportunidad en el extranjero no voy a entender tu decision mas con esta gran ventana que es copa ca no se te entiende a la verga entonces culero,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,NO,273,54,1,0,0,4
190,X,2026-07-13,USER_190,#NavidadSV | Las alcaldías de @alcaldia_ss y @SantaTeclaSV brindaron esta noche un espectáculo navideño a los salvadoreños. El redondel Masferrer y el parque El Principito fueron las sedes de los shows para toda la familia.,#NavidadSV | Las alcaldías de @usuario y @usuario brindaron esta noche un espectáculo navideño a los salvadoreños. El redondel Masferrer y el parque El Principito fueron las sedes de los shows para toda la familia.,navidadsv las alcaldias de usuario y usuario brindaron esta noche un espectaculo navideno a los salvadorenos el redondel masferrer y el parque el principito fueron las sedes de los shows para toda la familia,No Tóxico,0,,,NO,NO,SÍ,223,35,0,2,1,0
3056,X,2026-06-28,USER_3056,XD no solo es el único comentario son varios el hecho de que nos digan chilote o pasillito demuestra mucho como son jajaja o que digan a cualquier mexicano que son unos indios de mierda el racismo también se demuestra en redes que la persona no lo diga todo los días,XD no solo es el único comentario son varios el hecho de que nos digan chilote o pasillito demuestra mucho como son jajaja o que digan a cualquier mexicano que son unos indios de mierda el racismo también se demuestra en redes que la persona no lo diga todo los días,xd no solo es el unico comentario son varios el hecho de que nos digan chilote o pasillito demuestra mucho como son jajaja o que digan a cualquier mexicano que son unos indios de mierda el racismo tambien se demuestra en redes que la persona no lo diga todo los dias,No Tóxico,0,,Personas latinoamericanas,NO,NO,NO,266,51,0,0,0,2
1112,Facebook,2026-06-24,USER_1112,Tiene cara de tonto. 😂,Tiene cara de tonto. :cara_llorando_de_risa:,tiene cara de tonto,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,NO,22,5,1,0,0,1
2882,X,2026-06-03,USER_2882,Lo justo sería que por cada cicatriz ocasionada a este pobre hombre se deportase a toda una familia de inmigrantes de mierda,Lo justo sería que por cada cicatriz ocasionada a este pobre hombre se deportase a toda una familia de inmigrantes de mierda,lo justo seria que por cada cicatriz ocasionada a este pobre hombre se deportase a toda una familia de inmigrantes de mierda,Discurso de Odio,2,Xenofobia,Personas inmigrantes,NO,NO,NO,124,22,0,0,0,2
566,Facebook,2026-07-14,USER_566,Esperamos la del junquillo san isidro cabañas,Esperamos la del junquillo san isidro cabañas,esperamos la del junquillo san isidro cabanas,No Tóxico,0,,,NO,NO,NO,45,7,0,0,0,0
888,Facebook,2026-07-20,USER_888,Bueno el ya sabe que 5 estrellas está disponible para los asesi..nos de mujeres cecot.. welcome,Bueno el ya sabe que 5 estrellas está disponible para los asesi..nos de mujeres cecot.. welcome,bueno el ya sabe que estrellas esta disponible para los asesi nos de mujeres cecot welcome,Amenazas/Violencia,3,Deseo de Daño,Feminicidas/asesinos de mujeres,NO,NO,NO,95,16,0,0,0,0
2499,Facebook,2026-07-22,USER_2499,"Le dijo, (ponte de hipopótamo)","Le dijo, (ponte de hipopótamo)",le dijo ponte de hipopotamo,Discurso de Odio,2,Gordofobia,Personas con sobrepeso,NO,NO,NO,30,5,0,0,0,0
1808,X,2026-06-07,USER_1808,"Con razón se emputó el tatareto de mierda de @jamesdrodriguez... Bien Antonella, eres grande, sigue tu camino en el futbol con ídolos de verdad...","Con razón se emputó el tatareto de mierda de @usuario... Bien Antonella, eres grande, sigue tu camino en el futbol con ídolos de verdad...",con razon se emputo el tatareto de mierda de usuario bien antonella eres grande sigue tu camino en el futbol con idolos de verdad,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,NO,146,24,0,1,0,2
291,X,2026-07-14,USER_291,Primero Dios no pierda ese brazo y que salga con bien de todo esto. Ojala regresará la. Sombra negra o algun grupo de exterminio que no les de aguas hasta eliminar a esos mareros de m13rd4,Primero Dios no pierda ese brazo y que salga con bien de todo esto. Ojala regresará la. Sombra negra o algun grupo de exterminio que no les de aguas hasta eliminar a esos mareros de m13rd4,primero dios no pierda ese brazo y que salga con bien de todo esto ojala regresara la sombra negra o algun grupo de exterminio que no les de aguas hasta eliminar a esos mareros de m rd,Amenazas/Violencia,3,Deseo de Daño,Pandilleros/Mareros,NO,NO,NO,188,36,0,0,0,4
1940,X,2026-06-14,USER_1940,El MIERCOLES HAY QUE HACERLOS MIERDA,El MIERCOLES HAY QUE HACERLOS MIERDA,el miercoles hay que hacerlos mierda,Lenguaje Ofensivo,1,Tono Agresivo,,NO,NO,SÍ,36,6,0,0,0,1
1664,X,2026-06-02,USER_1664,Gente ridícula dejen de andar semblance sizañas a sus hijos desde pequeños.Por que no dicen y muestran todo lo que les da el presidente para que manden a sus hijos a la escuela ?Antes ni un lápiz le daban a uno y así se forjaron los mejores professionales ahora solo vagos hay,Gente ridícula dejen de andar semblance sizañas a sus hijos desde pequeños.Por que no dicen y muestran todo lo que les da el presidente para que manden a sus hijos a la escuela ?Antes ni un lápiz le daban a uno y así se forjaron los mejores professionales ahora solo vagos hay,gente ridicula dejen de andar semblance sizanas a sus hijos desde pequenos por que no dicen y muestran todo lo que les da el presidente para que manden a sus hijos a la escuela antes ni un lapiz le daban a uno y asi se forjaron los mejores professionales ahora solo vagos hay,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,SÍ,276,52,0,0,0,0
552,Facebook,2026-07-14,USER_552,"Una paseada en kayak en los manglares , un tour único para toda la familia ! No es necesario saber nadar ..","Una paseada en kayak en los manglares , un tour único para toda la familia ! No es necesario saber nadar ..",una paseada en kayak en los manglares un tour unico para toda la familia no es necesario saber nadar,No Tóxico,0,,,NO,NO,NO,107,22,0,0,0,0
498,X,2026-07-14,USER_498,"Una buena noticia seria que habria fallecido en el hecho,estos cobardes delincuentes no merecen que se les mantengan en prision y de nuestros impuestos estarles dando de artar,queremos plomo contra los mareros y terroristas","Una buena noticia seria que habria fallecido en el hecho,estos cobardes delincuentes no merecen que se les mantengan en prision y de nuestros impuestos estarles dando de artar,queremos plomo contra los mareros y terroristas",una buena noticia seria que habria fallecido en el hecho estos cobardes delincuentes no merecen que se les mantengan en prision y de nuestros impuestos estarles dando de artar queremos plomo contra los mareros y terroristas,Amenazas/Violencia,3,Deseo de Daño,Pandilleros/Mareros,NO,NO,NO,223,34,0,0,0,2
